CKO_00003 CKO_00004
CKO_02729 CKO_00508
CKO_02729 CKO_02731
CKO_02729 CKO_00513
CKO_02729 CKO_02042
CKO_02729 CKO_00511
CKO_02729 CKO_00515
CKO_02729 CKO_02733
CKO_02730 CKO_02733
CKO_02730 CKO_02729
CKO_02730 CKO_02732
CKO_02730 CKO_02731
CKO_02731 CKO_00510
CKO_02731 CKO_02729
CKO_02731 CKO_02730
CKO_02731 CKO_00515
CKO_02731 CKO_00518
CKO_02731 CKO_00517
CKO_02731 CKO_00509
CKO_02731 CKO_00520
CKO_02731 CKO_00508
CKO_02731 CKO_00514
CKO_02731 CKO_02435
CKO_02731 CKO_02732
CKO_02731 CKO_00516
CKO_02731 CKO_00513
CKO_02731 CKO_00512
CKO_02731 CKO_02042
CKO_02731 CKO_02436
CKO_02731 CKO_00511
CKO_02731 CKO_02733
CKO_02731 CKO_00519
CKO_02732 CKO_02435
CKO_02732 CKO_00510
CKO_02732 CKO_02729
CKO_02732 CKO_00515
CKO_02732 CKO_00518
CKO_02732 CKO_00516
CKO_02732 CKO_02731
CKO_02732 CKO_00513
CKO_02732 CKO_02042
CKO_02732 CKO_00509
CKO_02732 CKO_00517
CKO_02732 CKO_00512
CKO_02732 CKO_00520
CKO_02732 CKO_02436
CKO_02732 CKO_02730
CKO_02732 CKO_00511
CKO_02732 CKO_00508
CKO_02732 CKO_02733
CKO_02732 CKO_00519
CKO_02732 CKO_00514
CKO_02733 CKO_02730
CKO_02733 CKO_02732
CKO_02733 CKO_02729
CKO_02733 CKO_02674
CKO_02733 CKO_02731
CKO_02736 CKO_03229
CKO_02736 CKO_03228
CKO_02738 CKO_02994
CKO_02738 CKO_00251
CKO_02738 CKO_02996
CKO_02739 CKO_00278
CKO_02740 CKO_03192
CKO_02740 CKO_04590
CKO_02740 CKO_04250
CKO_02740 CKO_03363
CKO_02741 CKO_00218
CKO_02741 CKO_03194
CKO_02741 CKO_02996
CKO_02743 CKO_01033
CKO_02743 CKO_01361
CKO_02743 CKO_00223
CKO_02743 CKO_01326
CKO_02743 CKO_02338
CKO_02743 CKO_02021
CKO_02744 CKO_02993
CKO_02744 CKO_01950
CKO_02746 CKO_04434
CKO_02746 CKO_01677
CKO_02746 CKO_02266
CKO_02747 CKO_00933
CKO_02747 CKO_02266
CKO_02747 CKO_01360
CKO_02752 CKO_02753
CKO_02753 CKO_02752
CKO_02756 CKO_03668
CKO_02757 CKO_04925
CKO_02757 CKO_05091
CKO_02757 CKO_00219
CKO_02757 CKO_03017
CKO_02757 CKO_00857
CKO_02757 CKO_05096
CKO_02764 CKO_03134
CKO_02764 CKO_02297
CKO_02764 CKO_00662
CKO_02764 CKO_04837
CKO_02764 CKO_02947
CKO_02764 CKO_04838
CKO_02764 CKO_02777
CKO_02764 CKO_02944
CKO_02771 CKO_02772
CKO_02772 CKO_02771
CKO_02777 CKO_03893
CKO_02777 CKO_01160
CKO_02777 CKO_03598
CKO_02777 CKO_00615
CKO_02777 CKO_02947
CKO_02777 CKO_03085
CKO_02777 CKO_02764
CKO_02777 CKO_03075
CKO_02777 CKO_00066
CKO_02777 CKO_05021
CKO_02777 CKO_00692
CKO_02777 CKO_01159
CKO_02777 CKO_02486
CKO_02777 CKO_04059
CKO_02777 CKO_00613
CKO_02777 CKO_01161
CKO_02777 CKO_01624
CKO_02777 CKO_01748
CKO_02777 CKO_05055
CKO_02777 CKO_03788
CKO_02777 CKO_02297
CKO_02777 CKO_02944
CKO_02777 CKO_03134
CKO_02777 CKO_03575
CKO_02777 CKO_04161
CKO_02783 CKO_04694
CKO_02783 CKO_02164
CKO_02783 CKO_04812
CKO_02785 CKO_02930
CKO_02785 CKO_02042
CKO_02788 CKO_01096
CKO_02788 CKO_00638
CKO_02788 CKO_00933
CKO_02788 CKO_04448
CKO_02788 CKO_04120
CKO_02788 CKO_03845
CKO_02793 CKO_02976
CKO_02793 CKO_04856
CKO_02797 CKO_01194
CKO_02797 CKO_03283
CKO_02797 CKO_03289
CKO_02797 CKO_03857
CKO_02807 CKO_03214
CKO_02807 CKO_00147
CKO_02807 CKO_00944
CKO_02809 CKO_04844
CKO_02809 CKO_02812
CKO_02809 CKO_02124
CKO_02809 CKO_02811
CKO_02809 CKO_02810
CKO_02809 CKO_04119
CKO_02809 CKO_02075
CKO_02809 CKO_04116
CKO_02809 CKO_02074
CKO_02809 CKO_04117
CKO_02809 CKO_02126
CKO_02809 CKO_00261
CKO_02809 CKO_01783
CKO_02809 CKO_04868
CKO_02810 CKO_02812
CKO_02810 CKO_02811
CKO_02810 CKO_02074
CKO_02810 CKO_02075
CKO_02810 CKO_02809
CKO_02811 CKO_02809
CKO_02811 CKO_02812
CKO_02811 CKO_02075
CKO_02811 CKO_02074
CKO_02811 CKO_02810
CKO_02812 CKO_02811
CKO_02812 CKO_02075
CKO_02812 CKO_02074
CKO_02812 CKO_02809
CKO_02812 CKO_02810
CKO_02818 CKO_00631
CKO_02818 CKO_00007
CKO_02818 CKO_00006
CKO_02819 CKO_02820
CKO_02819 CKO_02821
CKO_02820 CKO_02819
CKO_02820 CKO_02821
CKO_02821 CKO_02820
CKO_02821 CKO_02819
CKO_02822 CKO_04402
CKO_02822 CKO_01706
CKO_02822 CKO_03902
CKO_02822 CKO_00369
CKO_02822 CKO_00171
CKO_02822 CKO_01707
CKO_02822 CKO_04539
CKO_02822 CKO_04036
CKO_02822 CKO_04517
CKO_02822 CKO_03855
CKO_02822 CKO_01563
CKO_02822 CKO_01629
CKO_02822 CKO_03054
CKO_02822 CKO_04317
CKO_02822 CKO_03384
CKO_02822 CKO_00111
CKO_02822 CKO_03454
CKO_02822 CKO_02713
CKO_02822 CKO_04984
CKO_02822 CKO_02941
CKO_02822 CKO_03385
CKO_02822 CKO_00379
CKO_02822 CKO_03055
CKO_02825 CKO_00412
CKO_02825 CKO_05021
CKO_02825 CKO_02379
CKO_02827 CKO_04661
CKO_02827 CKO_02287
CKO_02827 CKO_03043
CKO_02827 CKO_00188
CKO_02827 CKO_00187
CKO_02827 CKO_02168
CKO_02827 CKO_03994
CKO_02827 CKO_00498
CKO_02827 CKO_02829
CKO_02827 CKO_04514
CKO_02827 CKO_00448
CKO_02827 CKO_00497
CKO_02827 CKO_04009
CKO_02827 CKO_03816
CKO_02827 CKO_00785
CKO_02827 CKO_00779
CKO_02827 CKO_00449
CKO_02827 CKO_00789
CKO_02827 CKO_04515
CKO_02828 CKO_02829
CKO_02828 CKO_03252
CKO_02829 CKO_00789
CKO_02829 CKO_04661
CKO_02829 CKO_04514
CKO_02829 CKO_02827
CKO_02829 CKO_03994
CKO_02829 CKO_02287
CKO_02829 CKO_03043
CKO_02829 CKO_00188
CKO_02829 CKO_00448
CKO_02829 CKO_00497
CKO_02829 CKO_02828
CKO_02829 CKO_03816
CKO_02829 CKO_00785
CKO_02829 CKO_04009
CKO_02829 CKO_00449
CKO_02829 CKO_00187
CKO_02829 CKO_02168
CKO_02830 CKO_03851
CKO_02830 CKO_03252
CKO_02830 CKO_02429
CKO_02830 CKO_00340
CKO_02830 CKO_00497
CKO_02830 CKO_03850
CKO_02830 CKO_03816
CKO_02830 CKO_03679
CKO_02830 CKO_03258
CKO_02830 CKO_03680
CKO_02830 CKO_04222
CKO_02830 CKO_00470
CKO_02830 CKO_03181
CKO_02830 CKO_03681
CKO_02830 CKO_04667
CKO_02830 CKO_01425
CKO_02830 CKO_02287
CKO_02830 CKO_04666
CKO_02830 CKO_03043
CKO_02830 CKO_01318
CKO_02830 CKO_02168
CKO_02830 CKO_00337
CKO_02830 CKO_04514
CKO_02830 CKO_03906
CKO_02830 CKO_00545
CKO_02830 CKO_02431
CKO_02830 CKO_03678
CKO_02830 CKO_03304
CKO_02835 CKO_04427
CKO_02835 CKO_02837
CKO_02835 CKO_02688
CKO_02835 CKO_02836
CKO_02835 CKO_02689
CKO_02836 CKO_02835
CKO_02836 CKO_04427
CKO_02836 CKO_02688
CKO_02836 CKO_02837
CKO_02836 CKO_02689
CKO_02837 CKO_02689
CKO_02837 CKO_02835
CKO_02837 CKO_04427
CKO_02837 CKO_02836
CKO_02837 CKO_02688
CKO_02842 CKO_01266
CKO_02842 CKO_03743
CKO_02842 CKO_01206
CKO_02842 CKO_02572
CKO_02842 CKO_00852
CKO_02842 CKO_00921
CKO_02842 CKO_03217
CKO_02842 CKO_02382
CKO_02842 CKO_02844
CKO_02842 CKO_02843
CKO_02842 CKO_03215
CKO_02842 CKO_02660
CKO_02842 CKO_02846
CKO_02842 CKO_00850
CKO_02842 CKO_01265
CKO_02842 CKO_03836
CKO_02842 CKO_02573
CKO_02842 CKO_00832
CKO_02842 CKO_02383
CKO_02842 CKO_03837
CKO_02842 CKO_02659
CKO_02842 CKO_03742
CKO_02842 CKO_02571
CKO_02842 CKO_03838
CKO_02842 CKO_01207
CKO_02843 CKO_02660
CKO_02843 CKO_00834
CKO_02843 CKO_01267
CKO_02843 CKO_03216
CKO_02843 CKO_04383
CKO_02843 CKO_02382
CKO_02843 CKO_02655
CKO_02843 CKO_02846
CKO_02843 CKO_00919
CKO_02843 CKO_02384
CKO_02843 CKO_00850
CKO_02843 CKO_02573
CKO_02843 CKO_00851
CKO_02843 CKO_01265
CKO_02843 CKO_02569
CKO_02843 CKO_03743
CKO_02843 CKO_03741
CKO_02843 CKO_01206
CKO_02843 CKO_03838
CKO_02843 CKO_03217
CKO_02843 CKO_03834
CKO_02843 CKO_01208
CKO_02843 CKO_02842
CKO_02844 CKO_01206
CKO_02844 CKO_02846
CKO_02844 CKO_00850
CKO_02844 CKO_02573
CKO_02844 CKO_00919
CKO_02844 CKO_02384
CKO_02844 CKO_03741
CKO_02844 CKO_00851
CKO_02844 CKO_02569
CKO_02844 CKO_01265
CKO_02844 CKO_03743
CKO_02844 CKO_02660
CKO_02844 CKO_00834
CKO_02844 CKO_03838
CKO_02844 CKO_03217
CKO_02844 CKO_03834
CKO_02844 CKO_01208
CKO_02844 CKO_02842
CKO_02844 CKO_04383
CKO_02844 CKO_02655
CKO_02844 CKO_02382
CKO_02844 CKO_03216
CKO_02844 CKO_01267
CKO_02846 CKO_04383
CKO_02846 CKO_01267
CKO_02846 CKO_02384
CKO_02846 CKO_00919
CKO_02846 CKO_03836
CKO_02846 CKO_00851
CKO_02846 CKO_00834
CKO_02846 CKO_02572
CKO_02846 CKO_03741
CKO_02846 CKO_00852
CKO_02846 CKO_00921
CKO_02846 CKO_03834
CKO_02846 CKO_01208
CKO_02846 CKO_02843
CKO_02846 CKO_03215
CKO_02846 CKO_02842
CKO_02846 CKO_03216
CKO_02846 CKO_02844
CKO_02846 CKO_02655
CKO_02846 CKO_01266
CKO_02846 CKO_00832
CKO_02846 CKO_02383
CKO_02846 CKO_02569
CKO_02846 CKO_03837
CKO_02846 CKO_02571
CKO_02846 CKO_02659
CKO_02846 CKO_03742
CKO_02846 CKO_01207
CKO_02849 CKO_01336
CKO_02849 CKO_01337
CKO_02854 CKO_01059
CKO_02854 CKO_02855
CKO_02854 CKO_01058
CKO_02855 CKO_02854
CKO_02855 CKO_01058
CKO_02855 CKO_01059
CKO_02856 CKO_01023
CKO_02859 CKO_01000
CKO_02862 CKO_01013
CKO_02863 CKO_01014
CKO_02865 CKO_02867
CKO_02865 CKO_01015
CKO_02867 CKO_02865
CKO_02867 CKO_01015
CKO_02872 CKO_01976
CKO_02873 CKO_01977
CKO_02875 CKO_01979
CKO_02876 CKO_01980
CKO_02877 CKO_01981
CKO_02878 CKO_01982
CKO_02879 CKO_01983
CKO_02880 CKO_01984
CKO_02881 CKO_01985
CKO_02882 CKO_01986
CKO_02883 CKO_01987
CKO_02885 CKO_01988
CKO_02886 CKO_01989
CKO_02894 CKO_01002
CKO_02895 CKO_01003
CKO_02896 CKO_02901
CKO_02896 CKO_00998
CKO_02896 CKO_01004
CKO_02896 CKO_00997
CKO_02896 CKO_02900
CKO_02897 CKO_01005
CKO_02898 CKO_01007
CKO_02900 CKO_02896
CKO_02900 CKO_01004
CKO_02900 CKO_00997
CKO_02900 CKO_02901
CKO_02900 CKO_00998
CKO_02901 CKO_01070
CKO_02901 CKO_02896
CKO_02901 CKO_02900
CKO_02901 CKO_01004
CKO_02901 CKO_00997
CKO_02901 CKO_00998
CKO_02902 CKO_00995
CKO_02903 CKO_00994
CKO_02904 CKO_00993
CKO_02905 CKO_01078
CKO_02906 CKO_01079
CKO_02925 CKO_00665
CKO_02925 CKO_00666
CKO_02925 CKO_02927
CKO_02925 CKO_01587
CKO_02925 CKO_02928
CKO_02925 CKO_01588
CKO_02925 CKO_00663
CKO_02925 CKO_01586
CKO_02925 CKO_02929
CKO_02925 CKO_01589
CKO_02925 CKO_00664
CKO_02926 CKO_02356
CKO_02926 CKO_02357
CKO_02926 CKO_00765
CKO_02927 CKO_01587
CKO_02927 CKO_00665
CKO_02927 CKO_02925
CKO_02927 CKO_00663
CKO_02927 CKO_02929
CKO_02927 CKO_01589
CKO_02928 CKO_00665
CKO_02928 CKO_01587
CKO_02928 CKO_02925
CKO_02928 CKO_02929
CKO_02928 CKO_00663
CKO_02928 CKO_01589
CKO_02929 CKO_02927
CKO_02929 CKO_00665
CKO_02929 CKO_01587
CKO_02929 CKO_02925
CKO_02929 CKO_02928
CKO_02929 CKO_01588
CKO_02929 CKO_00666
CKO_02929 CKO_00663
CKO_02929 CKO_01586
CKO_02929 CKO_01589
CKO_02929 CKO_00664
CKO_02930 CKO_02469
CKO_02930 CKO_04340
CKO_02930 CKO_02785
CKO_02930 CKO_02042
CKO_02933 CKO_02936
CKO_02933 CKO_04877
CKO_02933 CKO_02934
CKO_02933 CKO_02935
CKO_02933 CKO_02937
CKO_02933 CKO_04879
CKO_02933 CKO_04880
CKO_02933 CKO_04876
CKO_02933 CKO_04878
CKO_02933 CKO_04883
CKO_02934 CKO_04878
CKO_02934 CKO_04876
CKO_02934 CKO_04877
CKO_02934 CKO_02933
CKO_02934 CKO_02936
CKO_02934 CKO_02935
CKO_02934 CKO_04879
CKO_02934 CKO_04880
CKO_02934 CKO_02937
CKO_02934 CKO_04883
CKO_02935 CKO_04876
CKO_02935 CKO_04877
CKO_02935 CKO_02933
CKO_02935 CKO_04883
CKO_02935 CKO_04878
CKO_02935 CKO_04879
CKO_02935 CKO_02934
CKO_02935 CKO_02936
CKO_02935 CKO_04880
CKO_02935 CKO_02937
CKO_02936 CKO_02933
CKO_02936 CKO_04877
CKO_02936 CKO_02935
CKO_02936 CKO_02934
CKO_02936 CKO_02937
CKO_02936 CKO_04879
CKO_02936 CKO_04880
CKO_02936 CKO_04876
CKO_02936 CKO_04878
CKO_02936 CKO_04883
CKO_02937 CKO_04877
CKO_02937 CKO_02936
CKO_02937 CKO_02934
CKO_02937 CKO_04876
CKO_02937 CKO_04878
CKO_02937 CKO_04883
CKO_02937 CKO_02933
CKO_02937 CKO_02935
CKO_02937 CKO_04879
CKO_02937 CKO_04880
CKO_02941 CKO_03454
CKO_02941 CKO_00171
CKO_02941 CKO_03385
CKO_02941 CKO_01629
CKO_02941 CKO_04402
CKO_02941 CKO_00111
CKO_02941 CKO_04984
CKO_02941 CKO_00671
CKO_02941 CKO_02713
CKO_02941 CKO_03384
CKO_02941 CKO_04317
CKO_02941 CKO_03055
CKO_02941 CKO_00379
CKO_02941 CKO_01706
CKO_02941 CKO_03902
CKO_02941 CKO_01707
CKO_02941 CKO_04036
CKO_02941 CKO_04517
CKO_02941 CKO_03855
CKO_02941 CKO_04539
CKO_02941 CKO_00369
CKO_02941 CKO_01563
CKO_02941 CKO_03054
CKO_02941 CKO_02822
CKO_02944 CKO_02777
CKO_02944 CKO_03134
CKO_02944 CKO_02947
CKO_02944 CKO_02764
CKO_02944 CKO_02297
CKO_02944 CKO_02945
CKO_02944 CKO_00662
CKO_02945 CKO_02944
CKO_02945 CKO_00377
CKO_02947 CKO_03134
CKO_02947 CKO_03075
CKO_02947 CKO_02764
CKO_02947 CKO_05055
CKO_02947 CKO_01748
CKO_02947 CKO_03788
CKO_02947 CKO_02297
CKO_02947 CKO_01624
CKO_02947 CKO_03598
CKO_02947 CKO_00615
CKO_02947 CKO_01160
CKO_02947 CKO_03893
CKO_02947 CKO_05021
CKO_02947 CKO_00066
CKO_02947 CKO_03085
CKO_02947 CKO_00692
CKO_02947 CKO_01159
CKO_02947 CKO_02486
CKO_02947 CKO_03575
CKO_02947 CKO_04161
CKO_02947 CKO_04059
CKO_02947 CKO_02777
CKO_02947 CKO_00613
CKO_02947 CKO_02944
CKO_02947 CKO_01161
CKO_02952 CKO_01543
CKO_02952 CKO_01789
CKO_02952 CKO_03140
CKO_02952 CKO_04622
CKO_02952 CKO_04620
CKO_02952 CKO_02953
CKO_02952 CKO_01770
CKO_02952 CKO_02042
CKO_02953 CKO_02042
CKO_02953 CKO_02952
CKO_02958 CKO_03418
CKO_02958 CKO_02672
CKO_02958 CKO_05105
CKO_02958 CKO_04330
CKO_02958 CKO_00280
CKO_02958 CKO_02680
CKO_02958 CKO_02669
CKO_02958 CKO_04105
CKO_02958 CKO_00370
CKO_02958 CKO_00389
CKO_02958 CKO_03407
CKO_02958 CKO_03271
CKO_02958 CKO_00279
CKO_02958 CKO_04136
CKO_02958 CKO_03242
CKO_02959 CKO_01629
CKO_02959 CKO_00237
CKO_02959 CKO_00379
CKO_02959 CKO_03539
CKO_02959 CKO_02129
CKO_02959 CKO_01707
CKO_02959 CKO_04539
CKO_02959 CKO_04868
CKO_02959 CKO_04402
CKO_02959 CKO_03454
CKO_02959 CKO_02713
CKO_02959 CKO_00258
CKO_02959 CKO_04322
CKO_02959 CKO_00369
CKO_02959 CKO_04038
CKO_02959 CKO_00296
CKO_02959 CKO_02139
CKO_02963 CKO_04438
CKO_02965 CKO_00188
CKO_02965 CKO_00545
CKO_02965 CKO_00448
CKO_02965 CKO_00449
CKO_02965 CKO_04222
CKO_02965 CKO_00187
CKO_02968 CKO_03580
CKO_02968 CKO_00716
CKO_02968 CKO_01959
CKO_02968 CKO_03182
CKO_02968 CKO_01124
CKO_02968 CKO_01709
CKO_02968 CKO_00265
CKO_02968 CKO_03151
CKO_02968 CKO_03207
CKO_02968 CKO_00047
CKO_02968 CKO_03541
CKO_02968 CKO_03421
CKO_02968 CKO_02679
CKO_02968 CKO_01110
CKO_02968 CKO_02516
CKO_02971 CKO_00661
CKO_02971 CKO_01429
CKO_02971 CKO_01663
CKO_02976 CKO_04407
CKO_02976 CKO_02793
CKO_02983 CKO_03902
CKO_02983 CKO_04269
CKO_02983 CKO_00760
CKO_02983 CKO_01840
CKO_02983 CKO_00279
CKO_02983 CKO_04136
CKO_02983 CKO_00289
CKO_02983 CKO_00237
CKO_02983 CKO_03657
CKO_02983 CKO_03418
CKO_02983 CKO_02672
CKO_02983 CKO_01117
CKO_02983 CKO_03242
CKO_02983 CKO_00762
CKO_02983 CKO_03271
CKO_02983 CKO_02680
CKO_02983 CKO_03333
CKO_02983 CKO_01615
CKO_02983 CKO_04105
CKO_02983 CKO_02629
CKO_02983 CKO_02669
CKO_02984 CKO_02636
CKO_02984 CKO_00226
CKO_02984 CKO_01117
CKO_02984 CKO_00289
CKO_02984 CKO_00474
CKO_02989 CKO_00350
CKO_02989 CKO_00146
CKO_02989 CKO_04331
CKO_02989 CKO_03145
CKO_02989 CKO_02656
CKO_02989 CKO_04792
CKO_02989 CKO_00145
CKO_02990 CKO_02517
CKO_02990 CKO_03937
CKO_02990 CKO_01610
CKO_02990 CKO_01765
CKO_02990 CKO_00092
CKO_02990 CKO_02669
CKO_02990 CKO_01611
CKO_02990 CKO_03418
CKO_02990 CKO_03396
CKO_02990 CKO_03031
CKO_02990 CKO_04051
CKO_02990 CKO_03267
CKO_02990 CKO_02134
CKO_02990 CKO_04105
CKO_02992 CKO_00291
CKO_02992 CKO_02636
CKO_02992 CKO_00681
CKO_02993 CKO_01950
CKO_02993 CKO_03845
CKO_02993 CKO_00681
CKO_02993 CKO_02744
CKO_02993 CKO_00680
CKO_02994 CKO_02738
CKO_02994 CKO_02995
CKO_02995 CKO_02994
CKO_02996 CKO_02741
CKO_02996 CKO_02997
CKO_02996 CKO_02738
CKO_02997 CKO_02996
CKO_02999 CKO_01761
CKO_02999 CKO_01762
CKO_02999 CKO_00299
CKO_02999 CKO_00377
CKO_02999 CKO_03430
CKO_02999 CKO_01763
CKO_02999 CKO_03000
CKO_03000 CKO_01762
CKO_03000 CKO_02999
CKO_03000 CKO_00377
CKO_03000 CKO_01761
CKO_03000 CKO_00299
CKO_03000 CKO_01763
CKO_03000 CKO_03430
CKO_03001 CKO_03002
CKO_03001 CKO_00638
CKO_03001 CKO_04708
CKO_03001 CKO_00148
CKO_03001 CKO_00265
CKO_03001 CKO_04135
CKO_03001 CKO_04562
CKO_03001 CKO_03580
CKO_03001 CKO_00716
CKO_03001 CKO_05106
CKO_03001 CKO_04137
CKO_03001 CKO_02343
CKO_03001 CKO_01709
CKO_03001 CKO_00933
CKO_03001 CKO_04136
CKO_03001 CKO_01110
CKO_03001 CKO_01360
CKO_03001 CKO_02345
CKO_03002 CKO_00265
CKO_03002 CKO_00638
CKO_03002 CKO_03580
CKO_03002 CKO_00716
CKO_03002 CKO_05106
CKO_03002 CKO_04137
CKO_03002 CKO_02343
CKO_03002 CKO_01709
CKO_03002 CKO_04562
CKO_03002 CKO_03001
CKO_03002 CKO_04135
CKO_03002 CKO_02345
CKO_03002 CKO_00148
CKO_03002 CKO_00933
CKO_03002 CKO_04136
CKO_03002 CKO_01110
CKO_03002 CKO_01360
CKO_03002 CKO_04708
CKO_03007 CKO_04717
CKO_03007 CKO_04713
CKO_03007 CKO_05094
CKO_03017 CKO_05096
CKO_03017 CKO_03229
CKO_03017 CKO_02757
CKO_03017 CKO_05091
CKO_03018 CKO_05002
CKO_03018 CKO_02353
CKO_03019 CKO_03284
CKO_03019 CKO_04592
CKO_03024 CKO_03287
CKO_03024 CKO_01543
CKO_03031 CKO_03937
CKO_03031 CKO_01610
CKO_03031 CKO_03396
CKO_03031 CKO_02517
CKO_03031 CKO_01611
CKO_03031 CKO_01765
CKO_03031 CKO_02990
CKO_03034 CKO_02439
CKO_03034 CKO_01773
CKO_03034 CKO_02424
CKO_03034 CKO_03680
CKO_03034 CKO_02437
CKO_03034 CKO_03678
CKO_03034 CKO_02438
CKO_03034 CKO_04574
CKO_03034 CKO_01840
CKO_03034 CKO_03679
CKO_03034 CKO_01623
CKO_03034 CKO_04316
CKO_03034 CKO_03749
CKO_03034 CKO_04641
CKO_03034 CKO_03555
CKO_03034 CKO_04825
CKO_03034 CKO_03681
CKO_03034 CKO_03854
CKO_03034 CKO_01835
CKO_03034 CKO_02436
CKO_03034 CKO_03696
CKO_03034 CKO_02434
CKO_03034 CKO_00565
CKO_03034 CKO_01621
CKO_03034 CKO_02435
CKO_03035 CKO_04183
CKO_03035 CKO_03036
CKO_03036 CKO_01774
CKO_03036 CKO_04780
CKO_03036 CKO_03035
CKO_03037 CKO_03557
CKO_03037 CKO_04780
CKO_03037 CKO_01774
CKO_03037 CKO_04574
CKO_03037 CKO_03551
CKO_03037 CKO_03555
CKO_03038 CKO_03241
CKO_03038 CKO_01517
CKO_03038 CKO_03117
CKO_03038 CKO_03906
CKO_03038 CKO_03116
CKO_03038 CKO_04825
CKO_03038 CKO_01725
CKO_03038 CKO_04641
CKO_03038 CKO_03717
CKO_03038 CKO_03118
CKO_03038 CKO_00565
CKO_03038 CKO_01709
CKO_03038 CKO_01535
CKO_03038 CKO_04452
CKO_03038 CKO_03803
CKO_03038 CKO_01821
CKO_03038 CKO_02439
CKO_03038 CKO_01110
CKO_03038 CKO_04134
CKO_03038 CKO_04451
CKO_03038 CKO_02139
CKO_03038 CKO_03800
CKO_03038 CKO_03119
CKO_03038 CKO_01310
CKO_03043 CKO_00188
CKO_03043 CKO_01821
CKO_03043 CKO_03852
CKO_03043 CKO_00332
CKO_03043 CKO_03301
CKO_03043 CKO_00337
CKO_03043 CKO_03055
CKO_03043 CKO_01429
CKO_03043 CKO_02827
CKO_03043 CKO_03307
CKO_03043 CKO_00011
CKO_03043 CKO_01547
CKO_03043 CKO_00109
CKO_03043 CKO_03300
CKO_03043 CKO_00448
CKO_03043 CKO_04641
CKO_03043 CKO_03851
CKO_03043 CKO_02429
CKO_03043 CKO_00340
CKO_03043 CKO_03118
CKO_03043 CKO_00497
CKO_03043 CKO_01707
CKO_03043 CKO_03994
CKO_03043 CKO_00785
CKO_03043 CKO_03816
CKO_03043 CKO_03850
CKO_03043 CKO_03259
CKO_03043 CKO_04009
CKO_03043 CKO_01709
CKO_03043 CKO_03803
CKO_03043 CKO_03258
CKO_03043 CKO_01178
CKO_03043 CKO_02209
CKO_03043 CKO_00789
CKO_03043 CKO_03306
CKO_03043 CKO_00187
CKO_03043 CKO_02168
CKO_03043 CKO_04666
CKO_03043 CKO_01318
CKO_03043 CKO_01425
CKO_03043 CKO_04075
CKO_03043 CKO_05061
CKO_03043 CKO_00013
CKO_03043 CKO_02287
CKO_03043 CKO_00107
CKO_03043 CKO_00470
CKO_03043 CKO_01725
CKO_03043 CKO_04452
CKO_03043 CKO_04451
CKO_03043 CKO_04661
CKO_03043 CKO_00449
CKO_03043 CKO_03181
CKO_03043 CKO_02439
CKO_03043 CKO_01310
CKO_03043 CKO_04222
CKO_03043 CKO_04517
CKO_03043 CKO_01110
CKO_03043 CKO_00108
CKO_03043 CKO_04667
CKO_03043 CKO_03848
CKO_03043 CKO_01517
CKO_03043 CKO_03906
CKO_03043 CKO_04514
CKO_03043 CKO_00545
CKO_03043 CKO_03116
CKO_03043 CKO_03119
CKO_03043 CKO_00111
CKO_03043 CKO_02829
CKO_03043 CKO_03117
CKO_03043 CKO_02830
CKO_03043 CKO_03304
CKO_03043 CKO_03256
CKO_03043 CKO_03800
CKO_03043 CKO_00661
CKO_03043 CKO_01448
CKO_03043 CKO_02431
CKO_03043 CKO_04078
CKO_03044 CKO_00615
CKO_03044 CKO_00613
CKO_03046 CKO_00417
CKO_03046 CKO_00613
CKO_03046 CKO_00376
CKO_03046 CKO_00377
CKO_03049 CKO_01211
CKO_03049 CKO_00796
CKO_03049 CKO_04406
CKO_03049 CKO_01210
CKO_03049 CKO_03072
CKO_03049 CKO_01212
CKO_03049 CKO_00795
CKO_03049 CKO_04157
CKO_03049 CKO_00794
CKO_03049 CKO_02104
CKO_03049 CKO_04473
CKO_03049 CKO_04479
CKO_03050 CKO_00531
CKO_03050 CKO_01658
CKO_03050 CKO_03093
CKO_03050 CKO_03919
CKO_03050 CKO_03855
CKO_03050 CKO_01668
CKO_03050 CKO_00764
CKO_03050 CKO_02139
CKO_03051 CKO_04269
CKO_03051 CKO_02211
CKO_03051 CKO_04194
CKO_03051 CKO_03902
CKO_03051 CKO_00237
CKO_03051 CKO_02629
CKO_03053 CKO_03720
CKO_03054 CKO_00309
CKO_03054 CKO_03657
CKO_03054 CKO_03385
CKO_03054 CKO_00109
CKO_03054 CKO_03902
CKO_03054 CKO_01707
CKO_03054 CKO_04036
CKO_03054 CKO_01796
CKO_03054 CKO_04539
CKO_03054 CKO_01563
CKO_03054 CKO_01629
CKO_03054 CKO_04402
CKO_03054 CKO_02822
CKO_03054 CKO_03696
CKO_03054 CKO_02076
CKO_03054 CKO_03055
CKO_03054 CKO_05139
CKO_03054 CKO_01706
CKO_03054 CKO_04332
CKO_03054 CKO_03563
CKO_03054 CKO_01166
CKO_03054 CKO_04853
CKO_03054 CKO_00084
CKO_03054 CKO_04512
CKO_03054 CKO_02941
CKO_03054 CKO_02490
CKO_03054 CKO_03907
CKO_03054 CKO_03562
CKO_03054 CKO_02139
CKO_03054 CKO_03894
CKO_03054 CKO_04154
CKO_03054 CKO_03091
CKO_03054 CKO_05064
CKO_03054 CKO_03454
