Htur_0003 Htur_3509
Htur_3448 Htur_3441
Htur_3449 Htur_2478
Htur_3449 Htur_3447
Htur_3449 Htur_2479
Htur_3449 Htur_3448
Htur_3449 Htur_2480
Htur_3449 Htur_2481
Htur_3449 Htur_2477
Htur_3449 Htur_3441
Htur_3454 Htur_2524
Htur_3454 Htur_0760
Htur_3454 Htur_1470
Htur_3454 Htur_1668
Htur_3454 Htur_3455
Htur_3454 Htur_2557
Htur_3454 Htur_0844
Htur_3454 Htur_2451
Htur_3455 Htur_1668
Htur_3455 Htur_2451
Htur_3455 Htur_2557
Htur_3455 Htur_2524
Htur_3455 Htur_0844
Htur_3455 Htur_0760
Htur_3455 Htur_3454
Htur_3455 Htur_1470
Htur_3469 Htur_3594
Htur_3469 Htur_1701
Htur_3469 Htur_2055
Htur_3469 Htur_2811
Htur_3469 Htur_1682
Htur_3469 Htur_1074
Htur_3469 Htur_1153
Htur_3469 Htur_1158
Htur_3469 Htur_2313
Htur_3469 Htur_3212
Htur_3469 Htur_0654
Htur_3469 Htur_3198
Htur_3469 Htur_0256
Htur_3469 Htur_2942
Htur_3469 Htur_2054
Htur_3469 Htur_1681
Htur_3469 Htur_1699
Htur_3469 Htur_3015
Htur_3469 Htur_0785
Htur_3469 Htur_2314
Htur_3469 Htur_1862
Htur_3469 Htur_2738
Htur_3479 Htur_2524
Htur_3479 Htur_2255
Htur_3479 Htur_0119
Htur_3479 Htur_2203
Htur_3479 Htur_2137
Htur_3479 Htur_1422
Htur_3479 Htur_1478
Htur_3479 Htur_1945
Htur_3481 Htur_0580
Htur_3481 Htur_0699
Htur_3481 Htur_2557
Htur_3481 Htur_2451
Htur_3484 Htur_0246
Htur_3491 Htur_0252
Htur_3491 Htur_0253
Htur_3494 Htur_0304
Htur_3494 Htur_1831
Htur_3494 Htur_0306
Htur_3494 Htur_0780
Htur_3494 Htur_1832
Htur_3494 Htur_0305
Htur_3494 Htur_1830
Htur_3498 Htur_2962
Htur_3498 Htur_2960
Htur_3498 Htur_2961
Htur_3498 Htur_0092
Htur_3498 Htur_1744
Htur_3509 Htur_0003
Htur_3513 Htur_0861
Htur_3513 Htur_0476
Htur_3513 Htur_1092
Htur_3513 Htur_0484
Htur_3515 Htur_0323
Htur_3515 Htur_0789
Htur_3515 Htur_1073
Htur_3515 Htur_2266
Htur_3515 Htur_0331
Htur_3515 Htur_0324
Htur_3543 Htur_3313
Htur_3547 Htur_0079
Htur_3547 Htur_0135
Htur_3568 Htur_3569
Htur_3569 Htur_3568
Htur_3570 Htur_1121
Htur_3570 Htur_0935
Htur_3570 Htur_1663
Htur_3570 Htur_0254
Htur_3570 Htur_0936
Htur_3570 Htur_0933
Htur_3570 Htur_0529
Htur_3570 Htur_1983
Htur_3570 Htur_1664
Htur_3570 Htur_0934
Htur_3570 Htur_0029
Htur_3570 Htur_1170
Htur_3570 Htur_1057
Htur_3570 Htur_0924
Htur_3570 Htur_1754
Htur_3570 Htur_0331
Htur_3571 Htur_1894
Htur_3573 Htur_3038
Htur_3573 Htur_0242
Htur_3573 Htur_1701
Htur_3582 Htur_0084
Htur_3582 Htur_0722
Htur_3582 Htur_0087
Htur_3594 Htur_2055
Htur_3594 Htur_3036
Htur_3594 Htur_2811
Htur_3594 Htur_1440
Htur_3594 Htur_2686
Htur_3594 Htur_1153
Htur_3594 Htur_1158
Htur_3594 Htur_1985
Htur_3594 Htur_3212
Htur_3594 Htur_0256
Htur_3594 Htur_1701
Htur_3594 Htur_1438
Htur_3594 Htur_2942
Htur_3594 Htur_3597
Htur_3594 Htur_1986
Htur_3594 Htur_2793
Htur_3594 Htur_2061
Htur_3594 Htur_1437
Htur_3594 Htur_2313
Htur_3594 Htur_3595
Htur_3594 Htur_1442
Htur_3594 Htur_1074
Htur_3594 Htur_0547
Htur_3594 Htur_1604
Htur_3594 Htur_2054
Htur_3594 Htur_0844
Htur_3594 Htur_3596
Htur_3594 Htur_2738
Htur_3594 Htur_1783
Htur_3594 Htur_3198
Htur_3594 Htur_1605
Htur_3594 Htur_1443
Htur_3594 Htur_3015
Htur_3594 Htur_1607
Htur_3594 Htur_3469
Htur_3594 Htur_2062
Htur_3594 Htur_1862
Htur_3594 Htur_3008
Htur_3594 Htur_2314
Htur_3595 Htur_1604
Htur_3595 Htur_3597
Htur_3595 Htur_1438
Htur_3595 Htur_1711
Htur_3595 Htur_1102
Htur_3595 Htur_1986
Htur_3595 Htur_2770
Htur_3595 Htur_1729
Htur_3595 Htur_1926
Htur_3595 Htur_1443
Htur_3595 Htur_3594
Htur_3595 Htur_1607
Htur_3595 Htur_0900
Htur_3595 Htur_1099
Htur_3595 Htur_2062
Htur_3595 Htur_3596
Htur_3595 Htur_2738
Htur_3595 Htur_3008
Htur_3595 Htur_2061
Htur_3595 Htur_0978
Htur_3595 Htur_2345
Htur_3595 Htur_1440
Htur_3595 Htur_3036
Htur_3595 Htur_1992
Htur_3595 Htur_0896
Htur_3595 Htur_1510
Htur_3595 Htur_1328
Htur_3595 Htur_1985
Htur_3595 Htur_1437
Htur_3595 Htur_1605
Htur_3595 Htur_0389
Htur_3595 Htur_1946
Htur_3595 Htur_3212
Htur_3595 Htur_2310
Htur_3595 Htur_0256
Htur_3595 Htur_1442
Htur_3595 Htur_0976
Htur_3595 Htur_0011
Htur_3596 Htur_0751
Htur_3596 Htur_0978
Htur_3596 Htur_0572
Htur_3596 Htur_2770
Htur_3596 Htur_0976
Htur_3596 Htur_0011
Htur_3596 Htur_1442
Htur_3596 Htur_0734
Htur_3596 Htur_2645
Htur_3596 Htur_1604
Htur_3596 Htur_3597
Htur_3596 Htur_1438
Htur_3596 Htur_1986
Htur_3596 Htur_3594
Htur_3596 Htur_0853
Htur_3596 Htur_2768
Htur_3596 Htur_0435
Htur_3596 Htur_2471
Htur_3596 Htur_0844
Htur_3596 Htur_2877
Htur_3596 Htur_1443
Htur_3596 Htur_1607
Htur_3596 Htur_1099
Htur_3596 Htur_3008
Htur_3596 Htur_2738
Htur_3596 Htur_0256
Htur_3596 Htur_0801
Htur_3596 Htur_1328
Htur_3596 Htur_1510
Htur_3596 Htur_1440
Htur_3596 Htur_2764
Htur_3596 Htur_1166
Htur_3596 Htur_1975
Htur_3596 Htur_1437
Htur_3596 Htur_1985
Htur_3596 Htur_2769
Htur_3596 Htur_3595
Htur_3596 Htur_1946
Htur_3596 Htur_2489
Htur_3596 Htur_3212
Htur_3596 Htur_1605
Htur_3596 Htur_1629
Htur_3596 Htur_2765
Htur_3597 Htur_2770
Htur_3597 Htur_0853
Htur_3597 Htur_2768
Htur_3597 Htur_0435
Htur_3597 Htur_0844
Htur_3597 Htur_3596
Htur_3597 Htur_2471
Htur_3597 Htur_1443
Htur_3597 Htur_3594
Htur_3597 Htur_2877
Htur_3597 Htur_1607
Htur_3597 Htur_1099
Htur_3597 Htur_2738
Htur_3597 Htur_3008
Htur_3597 Htur_1986
Htur_3597 Htur_0751
Htur_3597 Htur_0978
Htur_3597 Htur_0572
Htur_3597 Htur_1510
Htur_3597 Htur_1440
Htur_3597 Htur_0801
Htur_3597 Htur_1328
Htur_3597 Htur_2764
Htur_3597 Htur_1437
Htur_3597 Htur_1166
Htur_3597 Htur_1975
Htur_3597 Htur_3595
Htur_3597 Htur_1985
Htur_3597 Htur_2489
Htur_3597 Htur_1946
Htur_3597 Htur_2769
Htur_3597 Htur_3212
Htur_3597 Htur_2765
Htur_3597 Htur_1629
Htur_3597 Htur_1605
Htur_3597 Htur_0256
Htur_3597 Htur_0734
Htur_3597 Htur_0976
Htur_3597 Htur_0011
Htur_3597 Htur_1442
Htur_3597 Htur_2645
Htur_3597 Htur_1604
Htur_3597 Htur_1438
Htur_3599 Htur_2805
Htur_3620 Htur_3651
Htur_3622 Htur_3623
Htur_3623 Htur_3622
Htur_3626 Htur_2855
Htur_3626 Htur_3039
Htur_3626 Htur_1650
Htur_3626 Htur_2452
Htur_3626 Htur_0174
Htur_3626 Htur_3087
Htur_3626 Htur_0241
Htur_3626 Htur_0169
Htur_3626 Htur_1649
Htur_3626 Htur_0170
Htur_3627 Htur_2790
Htur_3627 Htur_2004
Htur_3627 Htur_1478
Htur_3627 Htur_0761
Htur_3627 Htur_1422
Htur_3627 Htur_3048
Htur_3627 Htur_1947
Htur_3627 Htur_0041
Htur_3627 Htur_1105
Htur_3627 Htur_0884
Htur_3627 Htur_3045
Htur_3627 Htur_1489
Htur_3627 Htur_2490
Htur_3627 Htur_3149
Htur_3627 Htur_1364
Htur_3645 Htur_1898
Htur_3651 Htur_3620
Htur_3660 Htur_2266
Htur_3660 Htur_1073
Htur_3665 Htur_1197
Htur_3673 Htur_1121
Htur_3673 Htur_1424
Htur_3673 Htur_1900
Htur_3673 Htur_1170
Htur_3673 Htur_1983
Htur_3673 Htur_0927
Htur_3675 Htur_3677
Htur_3675 Htur_0188
Htur_3676 Htur_3247
Htur_3676 Htur_3677
Htur_3676 Htur_0995
Htur_3677 Htur_3676
Htur_3677 Htur_3675
Htur_3687 Htur_2573
Htur_3687 Htur_2679
Htur_3687 Htur_0713
Htur_3690 Htur_2524
Htur_3690 Htur_1499
Htur_3690 Htur_0844
Htur_3690 Htur_0004
Htur_3690 Htur_1470
Htur_3695 Htur_3696
Htur_3696 Htur_3695
Htur_3719 Htur_2590
Htur_3728 Htur_1153
Htur_3728 Htur_1158
Htur_3728 Htur_0330
Htur_3728 Htur_1121
Htur_3728 Htur_2811
Htur_3728 Htur_1510
Htur_3728 Htur_3036
Htur_3728 Htur_1038
Htur_3728 Htur_1992
Htur_3728 Htur_0801
Htur_3728 Htur_2494
Htur_3728 Htur_0654
Htur_3728 Htur_3198
Htur_3728 Htur_1170
Htur_3728 Htur_2352
Htur_3728 Htur_0685
Htur_3728 Htur_1074
Htur_3728 Htur_1983
Htur_3728 Htur_2942
Htur_3728 Htur_1102
Htur_3728 Htur_0529
Htur_3728 Htur_2471
Htur_3728 Htur_0786
Htur_3728 Htur_2351
Htur_3728 Htur_1812
Htur_3728 Htur_3133
Htur_3728 Htur_0900
Htur_3728 Htur_1159
Htur_3740 Htur_0525
Htur_3740 Htur_2867
Htur_3740 Htur_0498
Htur_3740 Htur_2363
Htur_3740 Htur_1200
Htur_3740 Htur_1907
Htur_3745 Htur_3045
Htur_3745 Htur_1422
Htur_3745 Htur_1947
Htur_3745 Htur_1057
Htur_3745 Htur_1105
Htur_3745 Htur_0785
Htur_3745 Htur_1478
Htur_3747 Htur_0783
Htur_3747 Htur_0854
Htur_3747 Htur_3184
Htur_3747 Htur_0818
Htur_3747 Htur_3034
Htur_3747 Htur_1013
Htur_3747 Htur_1701
Htur_3747 Htur_1508
Htur_3747 Htur_3310
Htur_3747 Htur_0070
Htur_3747 Htur_1674
Htur_3747 Htur_0855
Htur_3747 Htur_1862
Htur_3747 Htur_2937
Htur_3747 Htur_3291
Htur_3749 Htur_0751
Htur_3749 Htur_0849
Htur_3749 Htur_2464
Htur_3758 Htur_3388
Htur_3758 Htur_0569
Htur_3758 Htur_0087
Htur_3758 Htur_0084
Htur_3766 Htur_0335
